DateTime,Entries,UniqueIPs
1458531181,67,67
1458538381,68,68
1458549182,67,67
1458552782,65,65
1458559981,66,66
1458570782,66,66
1458574381,65,65
1458581581,65,65
1458588781,68,68
1458595981,68,68
1458603181,65,65
1458610381,64,64
1458617581,64,64
1458624781,61,61
1458631981,62,62
1458642781,64,64
1458649981,64,64
1458660781,65,65
1458664381,65,65
1458675181,64,64
1458678781,65,65
1458685981,64,64
1458693181,67,67
1458700381,67,67
1458707581,69,69
1458714781,66,66
1458721982,64,64
1458729181,67,67
1458736381,66,66
1458743581,66,66
1458750781,65,65
1458757982,69,69
1458765181,66,66
1458772382,68,68
1458779582,68,68
1458786781,68,68
1458797581,67,67
1458804781,67,67
1458811981,66,66
1458819181,66,66
1458826381,65,65
1458833581,64,64
1458840782,66,66
1458847982,66,66
1458855182,66,66
1458862381,66,66
1458869581,63,63
1458876781,65,65
1458883981,68,68
1458891181,69,69
1458898381,68,68
1458905581,68,68
1458912782,67,67
1458919981,65,65
1458927181,63,63
1458934381,63,63
1458941581,62,62
1458948781,63,63
1458955981,65,65
1458963181,64,64
1458970381,66,66
1458977581,66,66
1458984781,66,66
1458991981,65,65
1458999181,65,65
1459006381,65,65
1459013581,65,65
1459020781,65,65
1459027982,64,64
1459035181,65,65
1459042381,68,68
1459049581,66,66
1459056781,67,67
1459063981,66,66
1459071182,64,64
1459078381,64,64
1459085581,65,65
1459092781,66,66
1459099981,68,68
1459107181,69,69
1459114381,67,67
1459121581,68,68
1459128781,67,67
1459135982,69,69
1459143181,66,66
1459150381,67,67
1459157581,67,67
1459164781,68,68
1459175581,63,63
1459182781,63,63
1459189981,62,62
1459197181,62,62
1459204381,59,59
1459211581,60,60
1459218781,60,60
1459225982,61,61
1459233181,60,60
1459243981,63,63
1459251181,61,61
1459258381,59,59
1459265581,60,60
1459272781,65,65
1459279981,64,64
1459287181,62,62
1459294381,60,60
1459301581,62,62
1459308781,65,65
1459315981,65,65
1459323181,65,65
1459330382,60,60
1459337582,59,59
1459344781,58,58
1459351981,61,61
1459359182,60,60
1459366381,60,60
1459373581,62,62
1459380781,62,62
1459387981,65,65
1459395181,63,63
1459402381,62,62
1459409581,62,62
1459416781,58,58
1459423981,58,58
1459431181,58,58
1459438381,61,61
1459445581,63,63
1459452781,65,65
1459459981,63,63
1459467181,62,62
1459474381,60,60
1459481582,62,62
1459488781,60,60
1459495981,60,60
1459503181,60,60
1459510381,60,60
1459517581,63,63
1459524781,60,60
1459531981,60,60
1459539181,59,59
1459546381,60,60
1459553581,62,62
1459560781,63,63
1459567981,62,62
1459575181,62,62
1459582382,59,59
1459589582,60,60
1459596781,61,61
1459600381,61,61
1459607581,60,60
1459614781,63,63
1459621982,61,61
1459629181,62,62
1459636381,59,59
1459643581,59,59
1459650781,60,60
1459657981,62,62
1459665181,62,62
1459672381,62,62
1459679581,62,62
1459686781,63,63
1459693981,63,63
1459701181,60,60
1459704781,58,58
1459708382,57,57
1459715581,56,56
1459722781,60,60
1459729982,58,58
1459737181,60,60
1459744381,58,58
1459751581,61,61
1459758781,61,61
1459765981,60,60
1459773181,58,58
1459780381,58,58
1459787581,58,58
1459794781,59,59
1459801982,59,59
1459809181,60,60
1459816381,60,60
1459819981,59,59
1459827181,57,57
1459834381,60,60
1459841582,57,57
1459848782,57,57
1459855982,60,60
1459863181,60,60
1459866782,60,60
1459870833,60,60
1459881181,62,62
1459888381,60,60
1459895581,59,59
1459902782,58,58
1459906381,57,57
1459913581,58,58
1459920781,56,56
1459927981,55,55
1459931581,54,54
1459938781,53,53
1459942381,56,56
1459949581,57,57
1459953181,56,56
1459960381,55,55
1459967581,56,56
1459971182,58,58
1459978381,59,59
1459985581,60,60
1459992781,63,63
1459999981,62,62
1460007182,63,63
1460014381,63,63
1460021582,65,65
1460028781,63,63
1460035982,63,63
1460043181,57,57
1460050381,55,55
1460057581,54,54
1460064782,56,56
1460068381,56,56
1460075581,56,56
1460082781,59,59
1460089981,59,59
1460097181,60,60
1460104381,61,61
1460111581,57,57
1460118781,57,57
1460122381,58,58
1460129581,61,61
1460133181,60,60
1460136781,60,60
1460143981,61,61
1460151181,59,59
1460158381,58,58
1460165582,58,58
1460172781,58,58
1460179981,60,60
1460187181,58,58
1460194382,57,57
1460197981,58,58
1460205181,59,59
1460208781,57,57
1460215981,57,57
1460219581,59,59
1460226781,58,58
1460230381,60,60
1460237581,58,58
1460244781,59,59
1460251981,62,62
1460259181,61,61
1460266381,60,60
1460269981,60,60
1460277181,58,58
1460284381,57,57
1460287981,58,58
1460295181,58,58
1460302381,57,57
1460305981,58,58
1460309581,59,59
1460316781,59,59
1460320381,61,61
1460327581,62,62
1460331182,62,62
1460338381,60,60
1460345582,60,60
1460352781,58,58
1460359981,59,59
1460367182,59,59
1460370781,57,57
1460377981,58,58
1460385181,60,60
1460392381,59,59
1460399581,61,61
1460406781,56,56
1460410381,55,55
1460417581,55,55
1460424781,58,58
1460431981,59,59
1460439182,59,59
1460446381,59,59
1460453581,60,60
1460460781,57,57
1460467981,57,57
1460472034,56,56
1460478781,52,52
1460485981,52,52
1460489581,54,54
1460496781,55,55
1460503981,58,58
1460507581,58,58
1460514781,59,59
1460521981,59,59
1460529181,59,59
1460536381,57,57
1460543582,58,58
1460550781,54,54
1460557982,55,55
1460565181,56,56
1460572381,56,56
1460579581,56,56
1460586781,57,57
1460593981,58,58
1460601181,57,57
1460608381,58,58
1460615581,56,56
1460622781,56,56
1460629981,57,57
1460637181,57,57
1460640781,59,59
1460647982,59,59
1460655181,59,59
1460662381,58,58
1460669581,60,60
1460676781,61,61
1460683981,59,59
1460691181,61,61
1460698381,60,60
1460709181,59,59
1460712781,58,58
1460719981,55,55
1460727181,55,55
1460734381,55,55
1460741581,57,57
1460745181,57,57
1460752382,59,59
1460763181,56,56
1460766781,54,54
1460773982,55,55
1460781181,56,56
1460788381,57,57
1460799181,56,56
1460806381,58,58
1460813581,58,58
1460820781,59,59
1460827981,59,59
1460831582,58,58
1460842381,57,57
1460845981,60,60
1460853181,60,60
1460863981,59,59
1460871182,58,58
1460878381,57,57
1460885581,57,57
1460892781,57,57
1460899982,59,59
1460907181,59,59
1460914382,59,59
1460917981,58,58
1460925181,59,59
1460932381,56,56
1460939581,58,58
1460946781,60,60
1460953981,61,61
1460961181,60,60
1460968381,60,60
1460975581,59,59
1460982781,59,59
1460989982,60,60
1460997181,61,61
1461004381,61,61
1461011581,61,61
1461018781,62,62
1461025981,63,63
1461033181,65,65
1461040381,64,64
1461047581,63,63
1461054782,64,64
1461061981,61,61
1461069181,62,62
1461076381,62,62
1461083581,61,61
1461087181,61,61
1461094381,63,63
1461101581,62,62
1461108781,58,58
1461112381,57,57
1461119581,57,57
1461126781,57,57
